decade,score,bad word,number of appearance
1950,4,enemy,3
1950,4,killed,16
1950,4,shooting,3
1950,4,screw,1
1950,4,crash,1
1950,4,died,5
1950,4,killing,3
1950,4,drunk,4
1950,4,dead,21
1950,4,mad,7
1950,4,harder,1
1950,4,liquor,3
1950,4,drug,2
1950,4,black,4
1950,4,blow,6
1950,4,angry,4
1950,4,joint,2
1950,4,bomb,6
1950,4,shoot,6
1950,4,dirty,1
1950,4,sucker,1
1950,4,faith,1
1950,4,death,9
1950,4,funeral,2
1950,4,buried,4
1950,4,remains,2
1950,4,cemetery,3
1950,4,stupid,6
1950,4,hell,2
1950,4,gun,20
1950,4,burn,2
1950,4,kill,26
1950,4,explosion,3
1950,4,whop,1
1950,4,die,8
1950,4,sick,3
1950,4,desire,1
1950,4,murder,1
1950,4,dies,3
1950,4,weapon,2
1950,4,bombers,1
1950,4,bombs,4
1950,4,devil,1
1950,4,murderer,1
1950,4,damn,1
1950,4,god,1
1950,4,color,3
1950,4,nasty,1
1950,4,fairy,3
1950,4,killer,3
1950,4,execution,1
1950,4,crime,2
1950,4,knife,3
1950,4,crack,1
1950,4,disturbed,1
1950,4,gross,2
1950,4,lingerie,1
1950,4,fear,2
1950,4,toilet,1
1950,4,terror,1
1950,4,erect,1
1950,4,tongue,2
1950,4,children's,1
1950,4,beast,1
1950,4,crap,1
1950,4,slant,1
1950,4,period,1
1950,4,drunken,1
1950,4,tramp,1
decade,score,bad word,number of appearance
1950,5,kid,39
1950,5,sick,24
1950,5,die,33
1950,5,girls,37
1950,5,black,34
1950,5,dive,3
1950,5,laid,11
1950,5,joint,5
1950,5,died,30
1950,5,dead,47
1950,5,fire,41
1950,5,knife,7
1950,5,conservative,1
1950,5,blow,16
1950,5,firing,5
1950,5,faith,5
1950,5,kill,81
1950,5,illegal,1
1950,5,dumb,8
1950,5,stupid,15
1950,5,murder,7
1950,5,crime,7
1950,5,fight,45
1950,5,enemy,17
1950,5,whiskey,13
1950,5,killed,44
1950,5,gun,30
1950,5,sniper,1
1950,5,dies,1
1950,5,angry,10
1950,5,dirty,7
1950,5,gin,3
1950,5,crack,11
1950,5,torture,3
1950,5,shooting,5
1950,5,buried,8
1950,5,destroy,18
1950,5,bomb,5
1950,5,hell,3
1950,5,assault,2
1950,5,burn,19
1950,5,crap,2
1950,5,liquor,3
1950,5,sex,2
1950,5,tramp,8
1950,5,gay,4
1950,5,desire,5
1950,5,fat,8
1950,5,drunk,5
1950,5,colored,4
1950,5,shoot,24
1950,5,horny,1
1950,5,hole,9
1950,5,butt,1
1950,5,death,25
1950,5,kills,1
1950,5,killing,12
1950,5,hook,2
1950,5,cemetery,8
1950,5,queer,3
1950,5,homicide,2
1950,5,disease,1
1950,5,fear,8
1950,5,harder,6
1950,5,lies,10
1950,5,mad,7
1950,5,color,2
1950,5,spit,5
1950,5,killer,2
1950,5,deposit,3
1950,5,banging,2
1950,5,crimes,2
1950,5,criminal,1
1950,5,idiot,4
1950,5,drunken,5
1950,5,naked,2
1950,5,cigarette,4
1950,5,violence,3
1950,5,bigger,11
1950,5,attack,4
1950,5,nasty,5
1950,5,disturbed,5
1950,5,devil,5
1950,5,demon,6
1950,5,weapon,9
1950,5,refugee,1
1950,5,cocktail,1
1950,5,conspiracy,1
1950,5,funeral,1
1950,5,explosion,1
1950,5,poverty,2
1950,5,blind,6
1950,5,beast,4
1950,5,boner,1
1950,5,suck,2
1950,5,jackass,1
1950,5,sucker,2
1950,5,damn,6
1950,5,loser,1
1950,5,failed,5
1950,5,failure,5
1950,5,swallow,2
1950,5,slaughter,1
1950,5,breast,1
1950,5,blackout,1
1950,5,snatch,2
1950,5,drug,2
1950,5,sweetness,1
1950,5,dope,3
1950,5,slave,3
1950,5,chin,7
1950,5,church,2
1950,5,crash,2
1950,5,remains,1
1950,5,premature,1
1950,5,babe,1
1950,5,shit,1
1950,5,bible,1
1950,5,fuck,3
1950,5,tongue,2
1950,5,pansy,1
1950,5,ho,1
1950,5,coolie,1
1950,5,slime,1
1950,5,executed,1
1950,5,murderer,1
1950,5,pot,2
1950,5,smack,1
1950,5,balls,1
1950,5,squaw,2
1950,5,shag,1
1950,5,amateur,1
1950,5,welfare,1
1950,5,molest,1
1950,5,slant,1
decade,score,bad word,number of appearance
1950,6,dirty,58
1950,6,failed,18
1950,6,girls,134
1950,6,kill,315
1950,6,lies,42
1950,6,beast,18
1950,6,cocktail,11
1950,6,stupid,57
1950,6,stroke,21
1950,6,remains,24
1950,6,sexual,3
1950,6,weapon,12
1950,6,angry,39
1950,6,death,100
1950,6,died,87
1950,6,snigger,1
1950,6,nasty,15
1950,6,damn,52
1950,6,sucker,6
1950,6,kid,76
1950,6,dead,163
1950,6,mad,52
1950,6,butt,7
1950,6,fire,132
1950,6,sick,88
1950,6,bigger,44
1950,6,dumb,20
1950,6,hook,21
1950,6,killed,187
1950,6,blow,86
1950,6,fight,189
1950,6,swallow,13
1950,6,destroy,82
1950,6,enemy,45
1950,6,sperm,3
1950,6,die,210
1950,6,knife,22
1950,6,murder,61
1950,6,desire,18
1950,6,faith,36
1950,6,naked,14
1950,6,slave,35
1950,6,bomb,43
1950,6,explosion,8
1950,6,suicide,6
1950,6,servant,13
1950,6,fairy,17
1950,6,conservative,3
1950,6,hole,50
1950,6,whiz,1
1950,6,black,88
1950,6,funeral,17
1950,6,torture,7
1950,6,liberal,6
1950,6,women's,9
1950,6,refugee,2
1950,6,deposit,5
1950,6,balls,2
1950,6,shooting,31
1950,6,hell,52
1950,6,welfare,11
1950,6,coloured,2
1950,6,devil,48
1950,6,intercourse,2
1950,6,blacks,2
1950,6,harder,11
1950,6,killing,36
1950,6,geezer,1
1950,6,idiot,13
1950,6,attack,46
1950,6,period,10
1950,6,color,25
1950,6,laid,41
1950,6,pot,14
1950,6,robber,2
1950,6,kills,15
1950,6,failure,7
1950,6,fear,84
1950,6,fat,39
1950,6,execution,9
1950,6,shoot,84
1950,6,firing,23
1950,6,execute,3
1950,6,escort,10
1950,6,crack,42
1950,6,addict,1
1950,6,drug,6
1950,6,cum,1
1950,6,poverty,3
1950,6,taboo,5
1950,6,sissy,2
1950,6,spit,19
1950,6,gun,74
1950,6,queer,3
1950,6,erect,2
1950,6,banging,5
1950,6,amateur,8
1950,6,buried,28
1950,6,smack,9
1950,6,drunk,22
1950,6,whiskey,8
1950,6,gin,17
1950,6,church,41
1950,6,redneck,2
1950,6,spunk,1
1950,6,god,34
1950,6,nip,8
1950,6,crime,23
1950,6,spank,4
1950,6,gay,28
1950,6,babe,7
1950,6,blind,28
1950,6,breast,5
1950,6,bra,3
1950,6,sex,5
1950,6,toilet,5
1950,6,murderer,12
1950,6,violence,9
1950,6,slant,1
1950,6,criminals,2
1950,6,liquor,12
1950,6,drunken,8
1950,6,scallywag,1
1950,6,boom,2
1950,6,disturbed,10
1950,6,illegal,1
1950,6,reject,5
1950,6,cockfight,1
1950,6,crimes,5
1950,6,colored,6
1950,6,joint,16
1950,6,horn,6
1950,6,burn,50
1950,6,abuse,4
1950,6,beaver,1
1950,6,adult,7
1950,6,crap,21
1950,6,chin,8
1950,6,husky,1
1950,6,tongue,16
1950,6,cigarette,15
1950,6,hustler,3
1950,6,tramp,8
1950,6,dope,5
1950,6,bombs,10
1950,6,pansies,1
1950,6,nude,1
1950,6,whore,3
1950,6,bombing,2
1950,6,demon,11
1950,6,babies,15
1950,6,criminal,11
1950,6,children's,8
1950,6,dive,3
1950,6,peck,4
1950,6,lingerie,1
1950,6,gross,4
1950,6,executioner,2
1950,6,creamy,1
1950,6,coolie,1
1950,6,crash,8
1950,6,screw,3
1950,6,lynch,3
1950,6,nymph,1
1950,6,sob,1
1950,6,terror,6
1950,6,bestial,1
1950,6,doom,3
1950,6,whit,1
1950,6,corruption,2
1950,6,executed,1
1950,6,cock,3
1950,6,dies,4
1950,6,radical,1
1950,6,assassinate,2
1950,6,henhouse,1
1950,6,rump,1
1950,6,shag,1
1950,6,ho,5
1950,6,welcher,1
1950,6,disease,5
1950,6,assault,4
1950,6,fore,8
1950,6,squaw,4
1950,6,alla,1
1950,6,minority,2
1950,6,pistol,4
1950,6,scum,4
1950,6,hostage,1
1950,6,boner,1
1950,6,jackass,1
1950,6,pixie,2
1950,6,sooty,1
1950,6,asses,1
1950,6,bondage,1
1950,6,vomit,1
1950,6,damnation,1
1950,6,slime,1
1950,6,slaughter,4
1950,6,communist,1
1950,6,conspiracy,1
1950,6,blackout,3
1950,6,boob,1
1950,6,itch,3
1950,6,fraud,1
1950,6,suck,4
1950,6,weenie,2
1950,6,oral,1
1950,6,gob,1
1950,6,fairies,3
1950,6,premature,2
1950,6,loser,1
1950,6,excrement,1
1950,6,rabbi,1
1950,6,prick,2
1950,6,killer,3
1950,6,bombers,5
1950,6,jade,1
1950,6,sexy,3
1950,6,sweetness,3
1950,6,booby,1
1950,6,foursome,1
1950,6,american,2
1950,6,moles,1
1950,6,bitch,1
1950,6,whites,1
1950,6,panties,1
1950,6,puss,1
1950,6,peckerwood,1
1950,6,rape,1
1950,6,playgirl,1
1950,6,nipple,1
1950,6,snatch,1
1950,6,bohunk,2
1950,6,negro,1
1950,6,homicide,1
decade,score,bad word,number of appearance
1950,7,faith,39
1950,7,kid,91
1950,7,attack,43
1950,7,boobs,1
1950,7,damn,27
1950,7,nasty,11
1950,7,harder,11
1950,7,kill,280
1950,7,hell,38
1950,7,dope,6
1950,7,goddamn,7
1950,7,death,99
1950,7,sick,85
1950,7,honkers,2
1950,7,blow,62
1950,7,funeral,14
1950,7,dead,141
1950,7,firing,23
1950,7,fire,95
1950,7,harem,4
1950,7,dirty,56
1950,7,bigger,35
1950,7,die,184
1950,7,liquor,18
1950,7,girls,95
1950,7,fight,125
1950,7,church,25
1950,7,fat,53
1950,7,lies,24
1950,7,stroke,4
1950,7,killing,39
1950,7,died,71
1950,7,dumb,17
1950,7,cigarette,31
1950,7,blind,18
1950,7,gun,92
1950,7,laid,30
1950,7,tongue,14
1950,7,marijuana,4
1950,7,murder,69
1950,7,weapon,7
1950,7,spit,18
1950,7,dies,4
1950,7,welfare,2
1950,7,shooting,31
1950,7,failed,11
1950,7,drunk,43
1950,7,destroy,29
1950,7,killed,174
1950,7,fear,43
1950,7,remains,13
1950,7,reject,2
1950,7,slave,22
1950,7,screw,2
1950,7,shoot,99
1950,7,enemy,22
1950,7,mad,47
1950,7,stupid,44
1950,7,burn,46
1950,7,terror,5
1950,7,color,21
1950,7,disturbed,8
1950,7,crime,19
1950,7,racial,1
1950,7,whiskey,10
1950,7,buried,29
1950,7,devil,19
1950,7,naked,6
1950,7,black,73
1950,7,beaver,1
1950,7,crack,21
1950,7,smack,4
1950,7,horn,3
1950,7,honk,1
1950,7,fraud,2
1950,7,servant,8
1950,7,diddle,4
1950,7,drunken,7
1950,7,idiot,6
1950,7,gin,6
1950,7,dive,12
1950,7,bombing,5
1950,7,criminals,4
1950,7,hole,19
1950,7,babe,2
1950,7,criminal,14
1950,7,executed,2
1950,7,slaughter,3
1950,7,kills,13
1950,7,jade,2
1950,7,rabbi,2
1950,7,whites,1
1950,7,blackout,4
1950,7,puke,1
1950,7,period,4
1950,7,pot,10
1950,7,knife,11
1950,7,deposit,4
1950,7,doom,3
1950,7,torture,7
1950,7,raped,15
1950,7,sexually,1
1950,7,disease,6
1950,7,gay,13
1950,7,penthouse,2
1950,7,cocktail,16
1950,7,angry,21
1950,7,crap,1
1950,7,spank,3
1950,7,prostitute,1
1950,7,pimp,1
1950,7,joint,6
1950,7,crash,9
1950,7,molest,1
1950,7,butt,5
1950,7,sex,9
1950,7,desire,22
1950,7,bible,1
1950,7,sucker,6
1950,7,children's,6
1950,7,squaw,2
1950,7,lotion,2
1950,7,amateur,3
1950,7,suicide,8
1950,7,illegal,5
1950,7,execute,3
1950,7,drug,7
1950,7,pistol,2
1950,7,gyp,1
1950,7,swallow,4
1950,7,pros,1
1950,7,bomb,13
1950,7,hook,15
1950,7,murderer,4
1950,7,retarded,1
1950,7,adult,2
1950,7,violence,6
1950,7,damnation,4
1950,7,killer,14
1950,7,scum,2
1950,7,twinkie,1
1950,7,chin,7
1950,7,erect,1
1950,7,nip,3
1950,7,colored,10
1950,7,rape,10
1950,7,boom,4
1950,7,suck,7
1950,7,horny,3
1950,7,homicide,4
1950,7,snatch,3
1950,7,breast,5
1950,7,slimeball,1
1950,7,quickie,1
1950,7,god,37
1950,7,tramp,5
1950,7,failure,3
1950,7,bondage,4
1950,7,poverty,2
1950,7,beast,4
1950,7,pixie,2
1950,7,ho,5
1950,7,conspiracy,3
1950,7,assassination,2
1950,7,explosion,5
1950,7,retard,3
1950,7,panties,7
1950,7,queer,1
1950,7,execution,4
1950,7,intercourse,1
1950,7,sexual,1
1950,7,balls,3
1950,7,sperm,1
1950,7,bitch,1
1950,7,crimes,4
1950,7,lingerie,1
1950,7,arse,2
1950,7,cock,1
1950,7,oral,1
1950,7,diseases,1
1950,7,toilet,4
1950,7,fore,1
1950,7,gross,3
1950,7,poop,1
1950,7,cocky,1
1950,7,shag,1
1950,7,whit,1
1950,7,coolie,1
1950,7,bombers,1
1950,7,corruption,4
1950,7,taboo,1
1950,7,ass,2
1950,7,escort,9
1950,7,sissy,1
1950,7,limey,1
1950,7,redneck,1
1950,7,pom,1
1950,7,goddamned,1
1950,7,fart,2
1950,7,spick,1
1950,7,bombs,1
1950,7,virgin,4
1950,7,women's,6
1950,7,robber,3
1950,7,babies,3
1950,7,abuse,1
1950,7,heroin,1
1950,7,reefer,1
1950,7,cemetery,2
1950,7,communist,2
1950,7,slant,1
1950,7,sweetness,4
1950,7,fairy,1
1950,7,puss,1
1950,7,hobo,2
1950,7,shit,1
1950,7,baptist,1
1950,7,pussy,2
1950,7,sob,1
1950,7,cancer,1
1950,7,executioner,1
1950,7,muff,1
1950,7,radical,1
1950,7,assault,2
1950,7,fucked,1
1950,7,demon,1
1950,7,loser,2
1950,7,kink,1
1950,7,whiz,1
1950,7,nook,1
1950,7,booby,1
1950,7,moron,2
1950,7,propaganda,1
1950,7,jugs,1
decade,score,bad word,number of appearance
1950,8,drunk,5
1950,8,killed,30
1950,8,failure,1
1950,8,kill,73
1950,8,blind,3
1950,8,sick,18
1950,8,died,12
1950,8,fairy,6
1950,8,fire,17
1950,8,mad,10
1950,8,shooting,2
1950,8,booby,2
1950,8,slave,3
1950,8,gin,2
1950,8,kid,45
1950,8,die,25
1950,8,laid,5
1950,8,remains,3
1950,8,buried,8
1950,8,fight,25
1950,8,dead,34
1950,8,desire,1
1950,8,adult,1
1950,8,angry,5
1950,8,blow,11
1950,8,hole,11
1950,8,death,16
1950,8,banging,1
1950,8,killer,2
1950,8,stupid,10
1950,8,faith,4
1950,8,suicide,5
1950,8,rump,1
1950,8,drug,1
1950,8,pansies,1
1950,8,naked,1
1950,8,failed,2
1950,8,girls,18
1950,8,spit,4
1950,8,fear,7
1950,8,gay,2
1950,8,destroy,3
1950,8,devil,1
1950,8,tramp,3
1950,8,killing,23
1950,8,creamy,1
1950,8,fat,2
1950,8,dies,1
1950,8,lies,5
1950,8,servant,1
1950,8,dirty,8
1950,8,ass,1
1950,8,hell,21
1950,8,bigger,4
1950,8,tongue,2
1950,8,deposit,1
1950,8,damn,7
1950,8,abortion,1
1950,8,joint,3
1950,8,idiot,6
1950,8,liquor,3
1950,8,cocktail,5
1950,8,cigarette,11
1950,8,crack,4
1950,8,shoot,3
1950,8,demon,1
1950,8,black,6
1950,8,funeral,1
1950,8,knife,29
1950,8,dumb,1
1950,8,crime,10
1950,8,church,5
1950,8,murder,25
1950,8,whiskey,1
1950,8,disturbed,2
1950,8,children's,3
1950,8,hook,2
1950,8,blackout,1
1950,8,color,2
1950,8,shit,1
1950,8,burn,6
1950,8,enemy,9
1950,8,firing,1
1950,8,crash,1
1950,8,murderer,5
1950,8,amateur,1
1950,8,criminal,6
1950,8,assault,2
1950,8,horn,1
1950,8,kills,6
1950,8,violence,1
1950,8,weapon,1
1950,8,pot,1
1950,8,stroke,2
1950,8,nasty,3
1950,8,cancer,6
1950,8,balls,1
1950,8,women's,3
1950,8,babies,1
1950,8,terror,2
1950,8,god,1
1950,8,slaughter,1
1950,8,harder,2
1950,8,attack,4
1950,8,rape,1
1950,8,piss,1
1950,8,homicide,1
1950,8,gun,1
1950,8,snatch,1
1950,8,crimes,1
1950,8,nip,1
1950,8,drunken,1
1950,8,executed,1
decade,score,bad word,number of appearance
1960,0,dead,5
1960,0,kill,3
1960,0,death,1
1960,0,hole,2
1960,0,bigger,1
1960,0,enemy,1
1960,0,die,1
1960,0,black,1
1960,0,killed,1
1960,0,angry,1
1960,0,killer,1
1960,0,fight,1
1960,0,attack,2
decade,score,bad word,number of appearance
1960,1,kill,4
1960,1,gun,1
1960,1,fire,1
1960,1,enemy,1
1960,1,torture,1
1960,1,stupid,2
1960,1,angry,1
1960,1,disturbed,1
1960,1,girls,1
1960,1,kid,1
decade,score,bad word,number of appearance
1960,4,die,11
1960,4,executed,2
1960,4,dead,11
1960,4,gun,6
1960,4,girls,39
1960,4,damn,8
1960,4,bitch,1
1960,4,stupid,6
1960,4,fear,7
1960,4,limey,1
1960,4,hell,15
1960,4,enemy,9
1960,4,murderer,1
1960,4,killed,4
1960,4,drug,2
1960,4,laid,3
1960,4,fire,9
1960,4,destroy,2
1960,4,lies,2
1960,4,funeral,1
1960,4,fight,14
1960,4,chin,2
1960,4,horn,3
1960,4,bigger,4
1960,4,kid,9
1960,4,whitey,6
1960,4,blow,11
1960,4,dumb,4
1960,4,shooting,3
1960,4,bombs,3
1960,4,period,1
1960,4,sick,6
1960,4,church,2
1960,4,burn,6
1960,4,desire,3
1960,4,lynch,1
1960,4,crash,2
1960,4,itch,4
1960,4,welfare,2
1960,4,pot,1
1960,4,hole,3
1960,4,death,5
1960,4,hook,1
1960,4,swallow,2
1960,4,colored,1
1960,4,cocktail,6
1960,4,kill,11
1960,4,color,3
1960,4,ethnic,1
1960,4,smut,1
1960,4,buried,2
1960,4,died,2
1960,4,kills,2
1960,4,crap,1
1960,4,prostitute,1
1960,4,cemetery,1
1960,4,faith,3
1960,4,dirty,2
1960,4,naked,1
1960,4,mad,9
1960,4,smack,1
1960,4,bomb,2
1960,4,babies,2
1960,4,diseases,1
1960,4,criminal,1
1960,4,spank,2
1960,4,dope,2
1960,4,disturbed,1
1960,4,interracial,1
1960,4,orgies,1
1960,4,harder,2
1960,4,mafia,1
1960,4,black,6
1960,4,weapon,1
1960,4,knife,1
1960,4,fat,2
1960,4,failed,1
1960,4,remains,1
1960,4,nasty,4
1960,4,escort,1
1960,4,pussy,1
1960,4,demon,1
1960,4,squaw,1
1960,4,fraud,1
1960,4,conspiracy,1
1960,4,deposit,2
1960,4,shoot,3
1960,4,firing,1
1960,4,gross,1
1960,4,murder,1
1960,4,addict,1
1960,4,reject,1
1960,4,attack,2
1960,4,butt,1
1960,4,tongue,1
1960,4,killing,1
1960,4,crime,2
1960,4,honk,1
1960,4,criminals,2
1960,4,whites,2
1960,4,balls,1
1960,4,molest,1
1960,4,nip,1
1960,4,devil,1
1960,4,idiot,2
1960,4,breast,1
1960,4,drunken,1
1960,4,radical,2
1960,4,screw,2
1960,4,blind,3
1960,4,women's,1
1960,4,conservative,2
1960,4,banging,1
1960,4,pissed,2
1960,4,erection,1
1960,4,crimes,1
1960,4,sexual,1
1960,4,orgasm,1
1960,4,tits,1
1960,4,shit,1
1960,4,angry,1
1960,4,pubic,1
decade,score,bad word,number of appearance
1960,5,fear,11
1960,5,kill,95
1960,5,laid,8
1960,5,death,40
1960,5,sick,27
1960,5,whiskey,7
1960,5,blow,27
1960,5,shoot,33
1960,5,dead,46
1960,5,fairy,7
1960,5,escort,7
1960,5,die,36
1960,5,fat,9
1960,5,desire,9
1960,5,hell,88
1960,5,butt,4
1960,5,damn,57
1960,5,period,6
1960,5,enemy,19
1960,5,killed,75
1960,5,ass,2
1960,5,fight,50
1960,5,devil,14
1960,5,spit,4
1960,5,died,24
1960,5,angry,16
1960,5,killing,15
1960,5,girls,65
1960,5,murder,8
1960,5,murderer,5
1960,5,knife,17
1960,5,sucker,2
1960,5,killer,2
1960,5,sex,6
1960,5,tongue,7
1960,5,minority,3
1960,5,drug,4
1960,5,black,24
1960,5,gay,4
1960,5,naked,11
1960,5,colored,1
1960,5,dirty,23
1960,5,balls,3
1960,5,stupid,21
1960,5,gross,1
1960,5,funeral,11
1960,5,lies,8
1960,5,suck,1
1960,5,breast,2
1960,5,mad,24
1960,5,nasty,8
1960,5,bigger,8
1960,5,wop,5
1960,5,fire,41
1960,5,firing,8
1960,5,kid,23
1960,5,disturbed,5
1960,5,crack,7
1960,5,idiot,8
1960,5,honk,1
1960,5,drunk,21
1960,5,communist,5
1960,5,faith,6
1960,5,blind,6
1960,5,buried,7
1960,5,children's,1
1960,5,babies,3
1960,5,disease,2
1960,5,crimes,2
1960,5,burn,22
1960,5,crime,4
1960,5,hole,15
1960,5,babe,1
1960,5,dumb,10
1960,5,cigarette,4
1960,5,swallow,5
1960,5,harder,2
1960,5,dive,23
1960,5,pot,4
1960,5,torture,4
1960,5,tramp,2
1960,5,liberal,1
1960,5,playboy,3
1960,5,loser,3
1960,5,explosion,1
1960,5,amateur,4
1960,5,crash,3
1960,5,bomb,9
1960,5,drunken,5
1960,5,dies,4
1960,5,attack,14
1960,5,sexy,3
1960,5,color,14
1960,5,destroy,20
1960,5,deposit,2
1960,5,god,2
1960,5,queer,3
1960,5,nigger,2
1960,5,gun,24
1960,5,shooting,7
1960,5,women's,2
1960,5,fag,3
1960,5,bitch,1
1960,5,incest,1
1960,5,horny,1
1960,5,slave,17
1960,5,corruption,1
1960,5,abuse,1
1960,5,radical,1
1960,5,foursome,1
1960,5,fraud,4
1960,5,terror,1
1960,5,kills,5
1960,5,racial,1
1960,5,sexual,4
1960,5,slaughter,1
1960,5,raped,1
1960,5,rape,1
1960,5,assault,1
1960,5,remains,5
1960,5,poverty,1
1960,5,servant,2
1960,5,rump,2
1960,5,gin,4
1960,5,bombing,1
1960,5,joint,2
1960,5,crap,1
1960,5,hijacking,1
1960,5,cocktail,2
1960,5,welfare,2
1960,5,intercourse,1
1960,5,criminal,4
1960,5,tinkle,1
1960,5,coloured,1
1960,5,poop,1
1960,5,failed,5
1960,5,church,3
1960,5,goddamn,1
1960,5,bombs,1
1960,5,weapon,4
1960,5,suicide,2
1960,5,adult,1
1960,5,violence,3
1960,5,moron,1
1960,5,beast,1
1960,5,smack,2
1960,5,doo-doo,1
1960,5,failure,1
1960,5,aroused,1
1960,5,horn,3
1960,5,cemetery,2
1960,5,banging,1
1960,5,liquor,1
1960,5,hook,5
1960,5,squaw,1
1960,5,chin,3
1960,5,doom,1
1960,5,stroke,1
1960,5,harem,2
1960,5,execution,1
1960,5,conspiracy,1
1960,5,sob,1
1960,5,randy,1
decade,score,bad word,number of appearance
1960,6,fire,117
1960,6,girls,156
1960,6,crash,8
1960,6,hell,219
1960,6,kill,392
1960,6,damn,140
1960,6,blow,118
1960,6,idiot,22
1960,6,devil,59
1960,6,killed,255
1960,6,whiskey,11
1960,6,sick,67
1960,6,nip,9
1960,6,shoot,94
1960,6,dirty,80
1960,6,shooting,33
1960,6,die,130
1960,6,buried,43
1960,6,fairy,8
1960,6,fat,47
1960,6,gun,95
1960,6,church,39
1960,6,killing,53
1960,6,blind,28
1960,6,pot,15
1960,6,squaw,4
1960,6,drunk,45
1960,6,black,106
1960,6,kills,17
1960,6,desire,31
1960,6,suck,4
1960,6,whore,5
1960,6,servant,18
1960,6,diseases,3
1960,6,angry,29
1960,6,crack,23
1960,6,fear,64
1960,6,slave,6
1960,6,tongue,20
1960,6,twink,1
1960,6,lies,37
1960,6,mad,74
1960,6,died,82
1960,6,spit,9
1960,6,death,131
1960,6,dead,180
1960,6,butt,14
1960,6,slaughter,2
1960,6,destroy,76
